case_id,ticker,company_name,fiscal_year,fiscal_quarter,target_forms,sec_company_ref,accession_number,filing_url,item_202_or_exhibit_991,rights_status,blocked_reason,notes
syk_2021_q4,SYK,Stryker Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/SYK/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
xom_2021_q4,XOM,Exxon Mobil Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/XOM/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
cvx_2021_q4,CVX,Chevron Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CVX/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
cop_2021_q4,COP,ConocoPhillips,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/COP/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
slb_2021_q4,SLB,SLB,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/SLB/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
hal_2021_q4,HAL,Halliburton Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/HAL/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
eog_2021_q4,EOG,"EOG Resources, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/EOG/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
oxy_2021_q4,OXY,Occidental Petroleum Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/OXY/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
mpc_2021_q4,MPC,Marathon Petroleum Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MPC/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
psx_2021_q4,PSX,Phillips 66,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/PSX/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
vlo_2021_q4,VLO,Valero Energy Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/VLO/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ba_2021_q4,BA,The Boeing Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/BA/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
rtx_2021_q4,RTX,RTX Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/RTX/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
lmt_2021_q4,LMT,Lockheed Martin Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/LMT/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
noc_2021_q4,NOC,Northrop Grumman Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/NOC/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
gd_2021_q4,GD,General Dynamics Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/GD/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
cat_2021_q4,CAT,Caterpillar Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CAT/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
de_2021_q4,DE,Deere & Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/DE/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ge_2021_q4,GE,GE Aerospace,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/GE/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
etn_2021_q4,ETN,Eaton Corporation plc,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/ETN/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
emr_2021_q4,EMR,Emerson Electric Co.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/EMR/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
mmm_2021_q4,MMM,3M Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MMM/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
itw_2021_q4,ITW,Illinois Tool Works Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/ITW/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ph_2021_q4,PH,Parker-Hannifin Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/PH/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
carr_2021_q4,CARR,Carrier Global Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CARR/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
otis_2021_q4,OTIS,Otis Worldwide Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/OTIS/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ups_2021_q4,UPS,"United Parcel Service, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/UPS/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
fdx_2021_q4,FDX,FedEx Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/FDX/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
dal_2021_q4,DAL,"Delta Air Lines, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/DAL/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
unp_2021_q4,UNP,Union Pacific Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/UNP/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
nsc_2021_q4,NSC,Norfolk Southern Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/NSC/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
hd_2021_q4,HD,"The Home Depot, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/HD/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
low_2021_q4,LOW,"Lowe's Companies, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/LOW/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
tgt_2021_q4,TGT,Target Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/TGT/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
kr_2021_q4,KR,The Kroger Co.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/KR/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
dg_2021_q4,DG,Dollar General Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/DG/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
mcd_2021_q4,MCD,McDonald's Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MCD/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
yum_2021_q4,YUM,"Yum! Brands, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/YUM/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
nke_2021_q4,NKE,"NIKE, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/NKE/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
dis_2021_q4,DIS,The Walt Disney Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/DIS/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ko_2021_q4,KO,The Coca-Cola Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/KO/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
pg_2021_q4,PG,The Procter & Gamble Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/PG/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
cl_2021_q4,CL,Colgate-Palmolive Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CL/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
el_2021_q4,EL,The Estee Lauder Companies Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/EL/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
gis_2021_q4,GIS,"General Mills, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/GIS/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
hsy_2021_q4,HSY,The Hershey Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/HSY/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
t_2021_q4,T,AT&T Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/T/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
vz_2021_q4,VZ,Verizon Communications Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/VZ/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ibm_2021_q4,IBM,International Business Machines Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/IBM/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
orcl_2021_q4,ORCL,Oracle Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/ORCL/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
crm_2021_q4,CRM,"Salesforce, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CRM/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
now_2021_q4,NOW,"ServiceNow, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/NOW/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
acn_2021_q4,ACN,Accenture plc,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/ACN/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
dell_2021_q4,DELL,Dell Technologies Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/DELL/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
hpq_2021_q4,HPQ,HP Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/HPQ/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
net_2021_q4,NET,"Cloudflare, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/NET/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
snow_2021_q4,SNOW,Snowflake Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/SNOW/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
