registry_id,case_id,ticker_symbol,company_name,fiscal_year,fiscal_quarter,source_type,source_url,source_domain,availability,rights_status,raw_download_allowed,blocked_reason,manual_action,acquisition_method,discovered_timestamp,provenance_hash,notes
ibm_2026_q1_earnings_platform_5,ibm_2026_q1,IBM,International Business Machines Corporation,2026,Q1,earnings_platform,licensed-vendor://blocked/IBM/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:ecec7feac059b73000597ccf7e460c2b3be9d62c1ed5cf6643a4d07c08a5c7e4,Vendor raw transcript access is blocked by default.
lly_2026_q1_company_ir_1,lly_2026_q1,LLY,Eli Lilly and Company,2026,Q1,company_ir,https://investor.lilly.com/,investor.lilly.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:79cb3f4228d1ca29456a97b0758f7582d7f0f0ce2096f1f82baad4bc3d8d5257,Preferred transcript source when terms allow; this row does not assert transcript availability.
lly_2026_q1_webcast_provider_2,lly_2026_q1,LLY,Eli Lilly and Company,2026,Q1,webcast_provider,https://investor.lilly.com/,investor.lilly.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:1f5be7914822695b6a71ec4c5aa582ee20dc6fc0bde73cc29277acfa81f3e67a,"Audio/webcast replay candidate only; support layer, not canonical transcript."
lly_2026_q1_sec_edgar_3,lly_2026_q1,LLY,Eli Lilly and Company,2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/LLY/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:ad7145befbeaa32b68f08b80a66d79810403f468bf5259cdb3d0028cf4f41b0b,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
lly_2026_q1_youtube_metadata_only_4,lly_2026_q1,LLY,Eli Lilly and Company,2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=LLY+Eli+Lilly+and+Company+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:cf7f7328778c9fcd5b8cda158ff7fdf299170b2ed92c51f3d6886273ffa42a01,No YouTube audio or video acquisition is performed.
lly_2026_q1_earnings_platform_5,lly_2026_q1,LLY,Eli Lilly and Company,2026,Q1,earnings_platform,licensed-vendor://blocked/LLY/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:9d34bf590852b29f4f66905fefd05895c5b1e4781f4123395079ef8c6421d78c,Vendor raw transcript access is blocked by default.
mrk_2026_q1_company_ir_1,mrk_2026_q1,MRK,"Merck & Co., Inc.",2026,Q1,company_ir,https://www.merck.com/investor-relations/,merck.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:fdf84e9d45b3c376ed117ca279f57399ae4618059bd088247d6a068ab5aa8f3a,Preferred transcript source when terms allow; this row does not assert transcript availability.
mrk_2026_q1_webcast_provider_2,mrk_2026_q1,MRK,"Merck & Co., Inc.",2026,Q1,webcast_provider,https://www.merck.com/investor-relations/,merck.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:8e6b416b70bdc455bb620b556e4ee6e594ffa2ef1d5a0e728de27a3e8c4e64bd,"Audio/webcast replay candidate only; support layer, not canonical transcript."
mrk_2026_q1_sec_edgar_3,mrk_2026_q1,MRK,"Merck & Co., Inc.",2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/MRK/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:94b0b1ec43eb28c89597576e92afcd4f998324ae6c324f34917995d7aec03b45,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
mrk_2026_q1_youtube_metadata_only_4,mrk_2026_q1,MRK,"Merck & Co., Inc.",2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=MRK+Merck+%26+Co.%2C+Inc.+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:d52b9bc6bc99568cec4d69b3737467f3933821fb16bfee8260f5ae67afb381d1,No YouTube audio or video acquisition is performed.
mrk_2026_q1_earnings_platform_5,mrk_2026_q1,MRK,"Merck & Co., Inc.",2026,Q1,earnings_platform,licensed-vendor://blocked/MRK/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:0527f0d8499545c0c982c5f0700c374af543d6961b44adfc4bb42e390127b47c,Vendor raw transcript access is blocked by default.
pfe_2026_q1_company_ir_1,pfe_2026_q1,PFE,Pfizer Inc.,2026,Q1,company_ir,https://investors.pfizer.com/,investors.pfizer.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:ec3042f1abef4369634441526c281a6f229adc3841e03a58962b16a1011cbd1c,Preferred transcript source when terms allow; this row does not assert transcript availability.
pfe_2026_q1_webcast_provider_2,pfe_2026_q1,PFE,Pfizer Inc.,2026,Q1,webcast_provider,https://investors.pfizer.com/,investors.pfizer.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:3a7a1da9515373dda12c77532116ea0abd621c5ee77ff2a993f5ffa1b77a96a9,"Audio/webcast replay candidate only; support layer, not canonical transcript."
pfe_2026_q1_sec_edgar_3,pfe_2026_q1,PFE,Pfizer Inc.,2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/PFE/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:4f170951d6442d8c8b0ea7d6f0d2f42541d92e052d8fdb47c2e644efeb836b4c,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
pfe_2026_q1_youtube_metadata_only_4,pfe_2026_q1,PFE,Pfizer Inc.,2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=PFE+Pfizer+Inc.+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:e51bd24c78da48d2c94594ccde44381369dc93227006161ad7f892addee76dc9,No YouTube audio or video acquisition is performed.
pfe_2026_q1_earnings_platform_5,pfe_2026_q1,PFE,Pfizer Inc.,2026,Q1,earnings_platform,licensed-vendor://blocked/PFE/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:fb652e66f1884292960b3e1dc766d4d92c08556e7a886fcddffd020da8adfc04,Vendor raw transcript access is blocked by default.
unh_2026_q1_company_ir_1,unh_2026_q1,UNH,UnitedHealth Group Incorporated,2026,Q1,company_ir,https://www.unitedhealthgroup.com/investors.html,unitedhealthgroup.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:f9a834d95ab0c662015491afa8e7546b0af3aa2fab8912b6d69460a583cd6f2f,Preferred transcript source when terms allow; this row does not assert transcript availability.
unh_2026_q1_webcast_provider_2,unh_2026_q1,UNH,UnitedHealth Group Incorporated,2026,Q1,webcast_provider,https://www.unitedhealthgroup.com/investors.html,unitedhealthgroup.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:f3345cf314bfd146c765a78c3096472776f0302564b7617d7dfe0899d511af6b,"Audio/webcast replay candidate only; support layer, not canonical transcript."
unh_2026_q1_sec_edgar_3,unh_2026_q1,UNH,UnitedHealth Group Incorporated,2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/UNH/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:05162fbd97e0fc465b961d6557f471c35bb64efba9c7db7964f75bacad2ac0d4,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
unh_2026_q1_youtube_metadata_only_4,unh_2026_q1,UNH,UnitedHealth Group Incorporated,2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=UNH+UnitedHealth+Group+Incorporated+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:69c3708fa0d3c2e682fd07dcc8a4243df4992f9b02c9b91d67b3454c9ba7694f,No YouTube audio or video acquisition is performed.
unh_2026_q1_earnings_platform_5,unh_2026_q1,UNH,UnitedHealth Group Incorporated,2026,Q1,earnings_platform,licensed-vendor://blocked/UNH/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:5e0017e406c0bc2c2638753c8165926dfa5bcd928412405c0e29a4d763ffc756,Vendor raw transcript access is blocked by default.
cvs_2026_q1_company_ir_1,cvs_2026_q1,CVS,CVS Health Corporation,2026,Q1,company_ir,https://investors.cvshealth.com/,investors.cvshealth.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:b9728e40510ae5f5462f609ba421ab0ca54b8bddcbdbb6941d258b21345f39fd,Preferred transcript source when terms allow; this row does not assert transcript availability.
cvs_2026_q1_webcast_provider_2,cvs_2026_q1,CVS,CVS Health Corporation,2026,Q1,webcast_provider,https://investors.cvshealth.com/,investors.cvshealth.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:0f89f585a1308d05bccb0d820d2933ce3bb80eac2f2a3ae4d03d37fb727c7f2e,"Audio/webcast replay candidate only; support layer, not canonical transcript."
cvs_2026_q1_sec_edgar_3,cvs_2026_q1,CVS,CVS Health Corporation,2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/CVS/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:e3ea5c45a92b647f08515b335f9f628abd3b186b8cd70fa7ae245f5e55bf647a,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
cvs_2026_q1_youtube_metadata_only_4,cvs_2026_q1,CVS,CVS Health Corporation,2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=CVS+CVS+Health+Corporation+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:afba5b2b827dad1c7c5e54b50720d90322ee851a72dafc349d456c867a7e2096,No YouTube audio or video acquisition is performed.
cvs_2026_q1_earnings_platform_5,cvs_2026_q1,CVS,CVS Health Corporation,2026,Q1,earnings_platform,licensed-vendor://blocked/CVS/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:708d6b0e84ae485bd148fb2fef1ed35446ec49059eeb8956edbba5e085e85954,Vendor raw transcript access is blocked by default.
ba_2026_q1_company_ir_1,ba_2026_q1,BA,The Boeing Company,2026,Q1,company_ir,https://investors.boeing.com/,investors.boeing.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:30457d30e7739881ee4b6bd50236f8e3d408a928e638d16c8ef7fd72a364b00a,Preferred transcript source when terms allow; this row does not assert transcript availability.
ba_2026_q1_webcast_provider_2,ba_2026_q1,BA,The Boeing Company,2026,Q1,webcast_provider,https://investors.boeing.com/,investors.boeing.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:b1f9a9ca4c00c835e269d770f4a8c17f99b35551c4fe0c0590f3328556bb1fa4,"Audio/webcast replay candidate only; support layer, not canonical transcript."
ba_2026_q1_sec_edgar_3,ba_2026_q1,BA,The Boeing Company,2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/BA/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:6c93141ee7e3a2faba2f0bb8bd46a86900123e72765456971367f3cf23a2d15b,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
ba_2026_q1_youtube_metadata_only_4,ba_2026_q1,BA,The Boeing Company,2026,Q1,youtube_metadata_only,https://www.youtube.com/results?search_query=BA+The+Boeing+Company+earnings+call+2026+Q1,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:28190fdd7e2a9564f9b8c23bf2fed081deeca773ed37f05e5c678909c57d481a,No YouTube audio or video acquisition is performed.
ba_2026_q1_earnings_platform_5,ba_2026_q1,BA,The Boeing Company,2026,Q1,earnings_platform,licensed-vendor://blocked/BA/2026/Q1,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:40187cd59a2f9decab5cbd0e9da6a3f2c7c323be5e9259e4f62ea00d1794eb65,Vendor raw transcript access is blocked by default.
cat_2026_q1_company_ir_1,cat_2026_q1,CAT,Caterpillar Inc.,2026,Q1,company_ir,https://investors.caterpillar.com/,investors.caterpillar.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:05cc769d6210a5fc880de565c0f05835af1a5088dc9f9cca714ec44c202d2f75,Preferred transcript source when terms allow; this row does not assert transcript availability.
cat_2026_q1_webcast_provider_2,cat_2026_q1,CAT,Caterpillar Inc.,2026,Q1,webcast_provider,https://investors.caterpillar.com/,investors.caterpillar.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:22dcce090af6b46f46693e7de4446f3b67824d9d65c89a19b344443e75840e73,"Audio/webcast replay candidate only; support layer, not canonical transcript."
cat_2026_q1_sec_edgar_3,cat_2026_q1,CAT,Caterpillar Inc.,2026,Q1,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/CAT/2026/Q1,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:736dc4d4fdf931ffda8dcef9c85187e5a95f2e567281be1eac6494001f68ba51,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
