case_id,ticker,company_name,source_type,asset_type,source_url,source_domain,rights_status,blocked_reason,download_allowed,commit_allowed,training_allowed,eval_allowed,license_config_ref,authorization_ref,provenance_hash,notes
ice_2025_q4,ICE,"Intercontinental Exchange, Inc.",vendor,transcript,licensed-vendor://blocked/ICE/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:f7d1cccf2f188edb1ae26c4053960bb006a9fb3bde5a04954ae92c27c2f99383,Register license_config_ref before any vendor raw content use.
spgi_2025_q4,SPGI,S&P Global Inc.,official_ir,transcript,https://investor.spglobal.com/,investor.spglobal.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:fc67c2b0158ac2fdbc2c3271fdc13e7fbd77034a80b4d53f8809ecfd857cfd62,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
spgi_2025_q4,SPGI,S&P Global Inc.,sec_edgar,metadata,sec-edgar://metadata-first/SPGI/2025/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:a68a3a8528d1ffc28d758fb3900e308ca721ad8c75d7f833ae4ce23eef8d3590,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
spgi_2025_q4,SPGI,S&P Global Inc.,youtube,video,https://www.youtube.com/results?search_query=SPGI+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:051d5357705e0d93a6f2bfc12bc3ca8cf47810c8a364e71497894035011b72b2,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
spgi_2025_q4,SPGI,S&P Global Inc.,vendor,transcript,licensed-vendor://blocked/SPGI/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:c6e32f6dfa5b65e43027892e3d994374b4225c439310bd25533626fb771d26c9,Register license_config_ref before any vendor raw content use.
mco_2025_q4,MCO,Moody's Corporation,official_ir,transcript,https://ir.moodys.com/,ir.moodys.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:5c1da1e533eea64baad4afb3eb72626c16e859e28ed306fd3e22fda17866d21a,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
mco_2025_q4,MCO,Moody's Corporation,sec_edgar,metadata,sec-edgar://metadata-first/MCO/2025/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:f4664ac57e38bfbe3d20f99e4d01f70d1e988b8c6bd1cfdec609f0e6ca74a86e,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
mco_2025_q4,MCO,Moody's Corporation,youtube,video,https://www.youtube.com/results?search_query=MCO+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:2caeeaf76661e9c61342d74195c2d62db1cada53de07aed94f94bca79b583d12,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
mco_2025_q4,MCO,Moody's Corporation,vendor,transcript,licensed-vendor://blocked/MCO/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:cbf2d57fc90582b93d19eb5bab518b07ebc06f2592fe501f4f4fc643ac368928,Register license_config_ref before any vendor raw content use.
aon_2025_q4,AON,Aon plc,official_ir,transcript,https://investors.aon.com/,investors.aon.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:6ccca2cda0eaf29f2ce77297d9e56e1b460d8442fb1e8f613dca9e309eefa296,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
aon_2025_q4,AON,Aon plc,sec_edgar,metadata,sec-edgar://metadata-first/AON/2025/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:70a55d08dc4fa7ad4a3dfda1208b63fceac2134598ae02ad8cdf816dd6b0bbc4,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
aon_2025_q4,AON,Aon plc,youtube,video,https://www.youtube.com/results?search_query=AON+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:636ae8e6b4f59c3dbc4061aec838ed493f7ce18f2a6dfc4df00ab4a184bd4313,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
aon_2025_q4,AON,Aon plc,vendor,transcript,licensed-vendor://blocked/AON/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:d933b794159cd5cf01dcfd04887af097fea020bf646dd56d6b6c6e0118958083,Register license_config_ref before any vendor raw content use.
aig_2025_q4,AIG,"American International Group, Inc.",official_ir,transcript,https://www.aig.com/investor-relations,www.aig.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:b45639b1f2975fadbdb15d93336934d0be4cf0ce2a4d5aad2a90d33855bad0e8,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
aig_2025_q4,AIG,"American International Group, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/AIG/2025/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:e70ec3b74357d4fd034da9b1af3f886e0dcab6b05cc354e5da0a46002ee2b2d2,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
aig_2025_q4,AIG,"American International Group, Inc.",youtube,video,https://www.youtube.com/results?search_query=AIG+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:8b7b80a8a243ceea405e8218667b294e53f2b6eeacc9e6d77baaa52da38cf5e8,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
aig_2025_q4,AIG,"American International Group, Inc.",vendor,transcript,licensed-vendor://blocked/AIG/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:be96d1575dbadc1ddd7d24798c36f09925fd52c5e713f93278cd114ba43dcc7b,Register license_config_ref before any vendor raw content use.
met_2025_q4,MET,"MetLife, Inc.",official_ir,transcript,https://investor.metlife.com/,investor.metlife.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:03784a2f7b277176276de41ddbf019683cc2239c1adde3db60eb0b55d53b1496,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
met_2025_q4,MET,"MetLife, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/MET/2025/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:cf60170308d9a4aea7f297e16246c460c6f9baa680790314de9d9599b2d5e3ec,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
met_2025_q4,MET,"MetLife, Inc.",youtube,video,https://www.youtube.com/results?search_query=MET+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:80089e969b98b0c02ea64897f118c508b1a8518424813a0fc0432527e4d55bac,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
met_2025_q4,MET,"MetLife, Inc.",vendor,transcript,licensed-vendor://blocked/MET/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:dcf416886dd60e2fc91c4921e43f354bbe3622e02ceda0add0dacf012ecb5ad5,Register license_config_ref before any vendor raw content use.
pru_2025_q4,PRU,"Prudential Financial, Inc.",official_ir,transcript,https://www.investor.prudential.com/,www.investor.prudential.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:882f4aec46183a65d8ababe2285bff7263bfe2f96300aec6b9ebe0ecc2a168fb,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
pru_2025_q4,PRU,"Prudential Financial, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/PRU/2025/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:ded52fe52757478a9e12c0b5743eeb79c639cebcfee185f45f6e44bf9576c9ef,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
pru_2025_q4,PRU,"Prudential Financial, Inc.",youtube,video,https://www.youtube.com/results?search_query=PRU+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:c1ce8fec6b6fd57dba0e26248ed16dddd106a74416a0d440082516e1d79da3b5,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
pru_2025_q4,PRU,"Prudential Financial, Inc.",vendor,transcript,licensed-vendor://blocked/PRU/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:a4779b770a2d52e6e968d502b2d27e19fb925d433c6705feac55c3bd756b5663,Register license_config_ref before any vendor raw content use.
trv_2025_q4,TRV,"The Travelers Companies, Inc.",official_ir,transcript,https://investor.travelers.com/,investor.travelers.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:3307f0aa85c4c7028b37246267a486a09d56999f199dfccc7759c5ed49f4c393,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
trv_2025_q4,TRV,"The Travelers Companies, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/TRV/2025/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:f1026ca603000cccea613f37fc872591960d4cefa0987e1fc093542e731e2572,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
trv_2025_q4,TRV,"The Travelers Companies, Inc.",youtube,video,https://www.youtube.com/results?search_query=TRV+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:779d5d0741dccaf5fc24c84fc50ac7b7af0651a690693bc379a3f3a8eaebfc81,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
trv_2025_q4,TRV,"The Travelers Companies, Inc.",vendor,transcript,licensed-vendor://blocked/TRV/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:4c687b4c647abbb8beeb022a6a482a97981ad1ea503138665a2748f749866885,Register license_config_ref before any vendor raw content use.
cb_2025_q4,CB,Chubb Limited,official_ir,transcript,https://investors.chubb.com/,investors.chubb.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:e091f129d2dafc4b172ad2f73dd479596b2d25d73737787044f4011780bf7d58,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
cb_2025_q4,CB,Chubb Limited,sec_edgar,metadata,sec-edgar://metadata-first/CB/2025/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:2165b19b04e89da4ca0d18e0811830fe01b35d6ab66fdf6ee7cb557c02943f0a,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
cb_2025_q4,CB,Chubb Limited,youtube,video,https://www.youtube.com/results?search_query=CB+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:1496cdbf04064143623205f00e16e9b93a72a0c2155cd459beb945534af7239c,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
cb_2025_q4,CB,Chubb Limited,vendor,transcript,licensed-vendor://blocked/CB/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:5fd1a6be15e04cbeb01e8ac1e75c7adad3ba5e129e1fc9a9c9588eed01271500,Register license_config_ref before any vendor raw content use.
jnj_2025_q4,JNJ,Johnson & Johnson,official_ir,transcript,https://www.investor.jnj.com/,www.investor.jnj.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:e55edfa46d8dbccc4f4b51738c2a353b01a45524c3a68f29f5d8b22780b2b4d4,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
jnj_2025_q4,JNJ,Johnson & Johnson,sec_edgar,metadata,sec-edgar://metadata-first/JNJ/2025/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:9942a3a7eb46aad6674c213868e57bd733b13a99f5d8c36ea0c7a31d367287df,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
jnj_2025_q4,JNJ,Johnson & Johnson,youtube,video,https://www.youtube.com/results?search_query=JNJ+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:babd93c888fd243f3d789a77813d8dcdbb8e28001dabd77896fb102942b1e320,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
jnj_2025_q4,JNJ,Johnson & Johnson,vendor,transcript,licensed-vendor://blocked/JNJ/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:15c6fab9b081fa5b591b9d26afb630813bc9c2ea1eca353bc170ceeaeea47c70,Register license_config_ref before any vendor raw content use.
lly_2025_q4,LLY,Eli Lilly and Company,official_ir,transcript,https://investor.lilly.com/,investor.lilly.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:fa74e8b2931f662cee4531b5df663f021422b7a3fe8f5e09ca03f4bba896ef06,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
lly_2025_q4,LLY,Eli Lilly and Company,sec_edgar,metadata,sec-edgar://metadata-first/LLY/2025/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:e0e0353bd808fdf087bbac7405170361a0d6ea15cbb8025f2ce88266132c5d70,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
lly_2025_q4,LLY,Eli Lilly and Company,youtube,video,https://www.youtube.com/results?search_query=LLY+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:ca4d71bf77b11b0de2fe9a180fd256bebf791d53b7eb63677e5347bd6ab15f54,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
lly_2025_q4,LLY,Eli Lilly and Company,vendor,transcript,licensed-vendor://blocked/LLY/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:365cc088634fe0dec7dc3951c9ed8ceb97f5437c45846b07bd64a23c709ee170,Register license_config_ref before any vendor raw content use.
mrk_2025_q4,MRK,"Merck & Co., Inc.",official_ir,transcript,https://www.merck.com/investor-relations/,www.merck.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:e25d489a5e9db58e6591c41237bcba10e5126111efd46a2f5ff293cf7883d2ca,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
mrk_2025_q4,MRK,"Merck & Co., Inc.",sec_edgar,metadata,sec-edgar://metadata-first/MRK/2025/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:1193b01135d5a73ad15fc3d70240080d2202d338b08a08832a19db9ea60252e5,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
mrk_2025_q4,MRK,"Merck & Co., Inc.",youtube,video,https://www.youtube.com/results?search_query=MRK+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:252e0c596775ed8d3ed18cb1b598ed81ff0998818dbfbb5a4ec10c804e1393db,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
mrk_2025_q4,MRK,"Merck & Co., Inc.",vendor,transcript,licensed-vendor://blocked/MRK/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:a2a74b280743c459e3f86895b4bad12ed2636de555a17b15a1c80ad8e48f2ee1,Register license_config_ref before any vendor raw content use.
pfe_2025_q4,PFE,Pfizer Inc.,official_ir,transcript,https://investors.pfizer.com/,investors.pfizer.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:8be6be250d17075209e62be517f4d93a092e2fe54f568a1129e78f8df86b116d,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
pfe_2025_q4,PFE,Pfizer Inc.,sec_edgar,metadata,sec-edgar://metadata-first/PFE/2025/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:8a44183b7603d9bdaa7cb36200b2782b31a85fc10130ce30019f43df8f16a72b,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
pfe_2025_q4,PFE,Pfizer Inc.,youtube,video,https://www.youtube.com/results?search_query=PFE+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:dd2814cc33836fb8a52ddc2efe5a0381c9a548f6e007bf545e21d14a036826e2,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
pfe_2025_q4,PFE,Pfizer Inc.,vendor,transcript,licensed-vendor://blocked/PFE/2025/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:b5e8226c8535902572ca2eaeaf31749a3ee6beb6969359394fc5d0812ab9b041,Register license_config_ref before any vendor raw content use.
unh_2025_q4,UNH,UnitedHealth Group Incorporated,official_ir,transcript,https://www.unitedhealthgroup.com/investors.html,www.unitedhealthgroup.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:08a6067a65fccd2cb80addc335415c5b2a92b6e20e29ccdca6df6ce5b19e60a0,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
